
央视专区,#genre#
贵州毕节-织金洞常上明珠,http://gcalic.v.myalicdn.com/gc/jsh02_1/index.m3u8
贵州安顺-黄果树瀑布,http://gctxyc.liveplay.myqcloud.com/gc/nxspthhpl_1/index.m3u8
贵州安顺-黄果树瀑布,http://gccncc.v.wscdns.com/gc/nxspthhpl_1/index.m3u8
贵州安顺-黄果树瀑布,http://gcbsc.v.live.baishancdnx.cn/gc/nxspthhpl_1/index.m3u8
贵州安顺-黄果树瀑布,http://gcalic.v.myalicdn.com/gc/nxspthhpl_1/index.m3u8
贵州|正安综合,http://pili-live-hls.221.i2863.com/i2863-221/live_221_315303.m3u8
贵州|松桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8
贵州|松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
贵州|清镇新闻综合,http://pili-live-rtmp.143.i2863.com/i2863-143/live_143_397273.m3u8
贵州|黔西南综合,http://live2.qxndt.com/zhpd/sd/live.m3u8
贵州|黔西南公共,http://live2.qxndt.com/ggpd/sd/live.m3u8
贵州|金海湖电视台,http://pili-live-hls.jhh.ddcpc.cn/ddcpc-jhh/tv1050-1563865985.m3u8
广西玉林万顷茶园,http://gctxyc.liveplay.myqcloud.com/gc/tyhjtynl_1/index.m3u8
广西玉林万顷茶园,http://gcksc.v.kcdnvip.com/gc/tyhjtynl_1/index.m3u8
广西玉林万顷茶园,http://gccncc.v.wscdns.com/gc/tyhjtynl_1/index.m3u8
广西玉林万顷茶园,http://gcbsc.v.live.baishancdnx.cn/gc/tyhjtynl_1/index.m3u8
广西玉林万顷茶园,http://gcalic.v.myalicdn.com/gc/tyhjtynl_1/index.m3u8
广西桂林-象鼻山,http://gctxyc.liveplay.myqcloud.com/gc/ztn_1/index.m3u8
广西桂林-象鼻山,http://gcksc.v.kcdnvip.com/gc/ztn_1/index.m3u8
广西桂林-象鼻山,http://gccncc.v.wscdns.com/gc/ztn_1/index.m3u8
广西桂林-象鼻山,http://gcbsc.v.live.baishancdnx.cn/gc/ztn_1/index.m3u8
广西桂林-象鼻山,http://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
广西|梧州教育生活,http://139.186.37.10/hoge/gxwztv-15.m3u8
广西|梧州公共频道,http://139.186.37.10/hoge/gxwztv-23.m3u8
广西|田东综合,https://cdn.gdlive.gdmain.com/live/5aj79zp5.m3u8
广西|天等综合,https://cdn.gdlive.gdmain.com/live/51g1ap75.m3u8
广西|上林电视台,http://hls.nntv.cn/nnlive/SLTV_A.m3u8
广西|南宁影视娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
广西|南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
广西|南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
广西|南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
广西|那坡综合,https://cdn.gdlive.gdmain.com/live/l7bxg260.m3u8
广西|罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
广西|隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_A.m3u8
广西|凌云综合,https://cdn.gdlive.gdmain.com/live/09oz9ka0.m3u8
广西|来宾综合频道,https://cdn.gdlive.gdmain.com/live/0myxra90.m3u8
广西|广西综艺旅游,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8
广西|广西影视,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8
广西|广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8
广西|广西都市,http://111.59.63.32:9901/tsfile/live/1005_1.m3u8
广西|灌阳新闻综合,https://cdn.gdlive.gdmain.com/live/02kzyoy0.m3u8
广西|崇左综合频道,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8
广西 Ⅰ 马山新闻,http://hls.nntv.cn/nnlive/MSTV_A.m3u8
广东珠海-港珠澳大桥,http://gctxyc.liveplay.myqcloud.com/gc/qdls04_1/index.m3u8
广东珠海-港珠澳大桥,http://gcksc.v.kcdnvip.com/gc/qdls04_1/index.m3u8
广东珠海-港珠澳大桥,http://gccncc.v.wscdns.com/gc/qdls04_1/index.m3u8
广东珠海-港珠澳大桥,http://gcbsc.v.live.baishancdnx.cn/gc/qdls04_1/index.m3u8
广东珠海-港珠澳大桥,http://gcalic.v.myalicdn.com/gc/qdls04_1/index.m3u8
广东阳江-海陵岛,http://gctxyc.liveplay.myqcloud.com/gc/sgns01_1/index.m3u8
广东阳江-海陵岛,http://gcksc.v.kcdnvip.com/gc/sgns01_1/index.m3u8
广东阳江-海陵岛,http://gccncc.v.wscdns.com/gc/sgns01_1/index.m3u8
广东阳江-海陵岛,http://gcbsc.v.live.baishancdnx.cn/gc/sgns01_1/index.m3u8
广东阳江-海陵岛,http://gcalic.v.myalicdn.com/gc/sgns01_1/index.m3u8
广东深圳-福田中央商务区,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs03_1/index.m3u8
广东深圳-福田中央商务区,http://gcksc.v.kcdnvip.com/gc/hkylxs03_1/index.m3u8
广东深圳-福田中央商务区,http://gccncc.v.wscdns.com/gc/hkylxs03_1/index.m3u8
广东深圳-福田中央商务区,http://gcbsc.v.live.baishancdnx.cn/gc/hkylxs03_1/index.m3u8
广东深圳-福田中央商务区,http://gcalic.v.myalicdn.com/gc/hkylxs03_1/index.m3u8
广东韶关-新丰马头镇,http://gctxyc.liveplay.myqcloud.com/gc/tms02_1/index.m3u8
广东韶关-新丰马头镇,http://gcksc.v.kcdnvip.com/gc/tms02_1/index.m3u8
广东韶关-新丰马头镇,http://gccncc.v.wscdns.com/gc/tms02_1/index.m3u8
广东韶关-新丰马头镇,http://gcbsc.v.live.baishancdnx.cn/gc/tms02_1/index.m3u8
广东韶关-新丰马头镇,http://gcalic.v.myalicdn.com/gc/tms02_1/index.m3u8
广东江门-都斛镇,http://gctxyc.liveplay.myqcloud.com/gc/tms05_1/index.m3u8
广东江门-都斛镇,http://gcksc.v.kcdnvip.com/gc/tms05_1/index.m3u8
广东江门-都斛镇,http://gccncc.v.wscdns.com/gc/tms05_1/index.m3u8
广东江门-都斛镇,http://gcbsc.v.live.baishancdnx.cn/gc/tms05_1/index.m3u8
广东江门-都斛镇,http://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
广东广州-珠江,http://gctxyc.liveplay.myqcloud.com/gc/ztb_1/index.m3u8
广东广州-珠江,http://gcksc.v.kcdnvip.com/gc/ztb_1/index.m3u8
广东广州-珠江,http://gcbsc.v.live.baishancdnx.cn/gc/ztb_1/index.m3u8
广东广州-珠江,http://gcalic.v.myalicdn.com/gc/ztb_1/index.m3u8
广东-东莞中心广场,http://gcalic.v.myalicdn.com/gc/zsslstpt_1/index.m3u8
广东|阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
广东|阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b928000.m3u8
广东|阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
广东|阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
广东|阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8
广东|阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b928000.m3u8
广东|阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8
广东|阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
广东|深圳众创TV,https://lglivepull.sznews.com/live/2645.m3u8
广东|深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
广东|深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
广东|清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
广东|清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
广东|梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
广东|梅州二套,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
广东|嘉佳卡通,http://39.135.138.58:18890/PLTV/88888888/224/3221226193/index.m3u8
广东|河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
广东|河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
广东|广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东|番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
甘肃-嘉峪关,http://gctxyc.liveplay.myqcloud.com/gc/dxssyt_1/index.m3u8
甘肃-嘉峪关,http://gcksc.v.kcdnvip.com/gc/dxssyt_1/index.m3u8
甘肃-嘉峪关,http://gccncc.v.wscdns.com/gc/dxssyt_1/index.m3u8
甘肃-嘉峪关,http://gcbsc.v.live.baishancdnx.cn/gc/dxssyt_1/index.m3u8
甘肃-嘉峪关,http://gcalic.v.myalicdn.com/gc/dxssyt_1/index.m3u8
甘肃-敦煌鸣沙山,http://gctxyc.liveplay.myqcloud.com/gc/dhyyqst_1/index.m3u8
甘肃-敦煌鸣沙山,http://gcksc.v.kcdnvip.com/gc/dhyyqst_1/index.m3u8
甘肃-敦煌鸣沙山,http://gccncc.v.wscdns.com/gc/dhyyqst_1/index.m3u8
甘肃-敦煌鸣沙山,http://gcbsc.v.live.baishancdnx.cn/gc/dhyyqst_1/index.m3u8
甘肃-敦煌鸣沙山,http://gcalic.v.myalicdn.com/gc/dhyyqst_1/index.m3u8
甘肃|卓尼综合频道,http://pili-live-hls.hfmt.net/gntv/zntv.m3u8
甘肃|舟曲新闻综合,https://play.kankanlive.com/live/1631185650131909.m3u8
甘肃|张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8
甘肃|张掖公共频道,https://play.kankanlive.com/live/1629710004378956.m3u8
甘肃|夏河综合频道,http://pili-live-hls.hfmt.net/gntv/xhtv.m3u8
甘肃|西和综合频道,https://play.kankanlive.com/live/1626051451895935.m3u8
甘肃|通渭综合频道,https://play.kankanlive.com/live/1629944062210970.m3u8
甘肃|天水新闻综合,http://stream.tstv.cn/tstv73268A/sd/live.m3u8
甘肃|天水公共频道,http://stream.tstv.cn/tstc938Yn3ggpd/sd/live.m3u8
甘肃|庆阳综合频道,http://stream.gsqytv.com.cn/xwzh/sd/live.m3u8
甘肃|庆阳公共频道,http://stream.gsqytv.com.cn/ggpd/sd/live.m3u8
甘肃|秦安综合频道,http://play.kankanlive.com/live/1620829433464975.m3u8
甘肃|平川综合频道,https://play.kankanlive.com/live/1621842376245934.m3u8
甘肃|岷县综合频道,http://play.kankanlive.com/live/1614311581479927.m3u8
甘肃|陇西综合频道,http://play.kankanlive.com/live/1641010321462941.m3u8
甘肃|临夏市电视台,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8
甘肃|临洮综合频道,https://play.kankanlive.com/live/1638428318510977.m3u8
甘肃|临潭综合频道,http://pili-live-hls.hfmt.net/gntv/lttv.m3u8
甘肃|礼县综合频道,https://play.kankanlive.com/live/1621416463200961.m3u8
甘肃|酒泉综合频道,http://stream.gsjqtv.com/pd1/sd/live.m3u8
甘肃|酒泉公共频道,http://stream.gsjqtv.com/pd2/sd/live.m3u8
甘肃|金川综合频道,https://play.kankanlive.com/live/1625041962958919.m3u8
甘肃|金昌综合频道,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
甘肃|古浪综合频道,https://play.kankanlive.com/live/1619400940821967.m3u8
甘肃|甘南综合频道,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8
甘肃|甘南藏语频道,http://pili-live-hls.hfmt.net/gntv/gnzytv.m3u8
甘肃|定西综合频道,https://play.kankanlive.com/live/1645679947087932.m3u8
甘肃|定西公共频道,https://play.kankanlive.com/live/1645680054929933.m3u8
甘肃|白银综合频道,http://live.bygd.cn/byzh/sd/live.m3u8
甘肃|白银公共频道,http://live.bygd.cn/bygg/sd/live.m3u8
福建武夷山玉女峰,http://gctxyc.liveplay.myqcloud.com/gc/wysynf_1/index.m3u8
福建武夷山玉女峰,http://gcksc.v.kcdnvip.com/gc/wysynf_1/index.m3u8
福建武夷山玉女峰,http://gccncc.v.wscdns.com/gc/wysynf_1/index.m3u8
福建武夷山玉女峰,http://gcbsc.v.live.baishancdnx.cn/gc/wysynf_1/index.m3u8
福建武夷山玉女峰,http://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8
福建|漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8
福建|永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
福建|霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8
福建|石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8
福建|莆田公共频道,http://api.mydianshijia.com/gslb/live?stream_id=py_pt2&type=.m3u8
福建|龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8
福建|将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8
福建|将乐二套,http://218.106.152.196/lsdream/1MKmR5B/2000/live.m3u8
福建 Ⅰ 厦门第一,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xiamen1_2/index.m3u8
凤凰古城东关门,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdgm_1/index.m3u8
凤凰古城东关门,http://gcksc.v.kcdnvip.com/gc/fhgcdgm_1/index.m3u8
凤凰古城东关门,http://gccncc.v.wscdns.com/gc/fhgcdgm_1/index.m3u8
凤凰古城东关门,http://gcbsc.v.live.baishancdnx.cn/gc/fhgcdgm_1/index.m3u8
凤凰古城东关门,http://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
北京-新首钢大桥,http://gctxyc.liveplay.myqcloud.com/gc/ljgcwglytylxs_1/index.m3u8
北京-新首钢大桥,http://gcksc.v.kcdnvip.com/gc/ljgcwglytylxs_1/index.m3u8
北京-新首钢大桥,http://gccncc.v.wscdns.com/gc/ljgcwglytylxs_1/index.m3u8
北京-新首钢大桥,http://gcbsc.v.live.baishancdnx.cn/gc/ljgcwglytylxs_1/index.m3u8
北京-新首钢大桥,http://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8
北京-香山,http://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8
北京-鸟巢水立方,http://gctxyc.liveplay.myqcloud.com/gc/glxs01_1/index.m3u8
北京-鸟巢水立方,http://gcksc.v.kcdnvip.com/gc/glxs01_1/index.m3u8
北京-鸟巢水立方,http://gccncc.v.wscdns.com/gc/glxs01_1/index.m3u8
北京-鸟巢水立方,http://gcbsc.v.live.baishancdnx.cn/gc/glxs01_1/index.m3u8
北京-鸟巢水立方,http://gcalic.v.myalicdn.com/gc/glxs01_1/index.m3u8
北京-怀柔黄花城水长城,http://gctxyc.liveplay.myqcloud.com/gc/wgw01_1/index.m3u8
北京-怀柔黄花城水长城,http://gcksc.v.kcdnvip.com/gc/wgw01_1/index.m3u8
北京-怀柔黄花城水长城,http://gccncc.v.wscdns.com/gc/wgw01_1/index.m3u8
北京-怀柔黄花城水长城,http://gcbsc.v.live.baishancdnx.cn/gc/wgw01_1/index.m3u8
北京-怀柔黄花城水长城,http://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
北京-海洋馆,http://gctxyc.liveplay.myqcloud.com/gc/hkts03_1/index.m3u8
北京-海洋馆,http://gcksc.v.kcdnvip.com/gc/hkts03_1/index.m3u8
北京-海洋馆,http://gccncc.v.wscdns.com/gc/hkts03_1/index.m3u8
北京-海洋馆,http://gcbsc.v.live.baishancdnx.cn/gc/hkts03_1/index.m3u8
北京-海洋馆,http://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
北京|通州电视台,http://pull.dayuntongzhou.com/live/tztv.m3u8
北京|石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8
北京|房山有线频道,http://live.funhillrm.com/5/sd/live.m3u8
北京|房山无线频道,http://live.funhillrm.com/2/sd/live.m3u8
北京|北京卡酷少儿,http://39.135.138.58:18890/PLTV/88888888/224/3221225677/index.m3u8
八里沟风景区桃花湾瀑布,http://gctxyc.liveplay.myqcloud.com/gc/blg05_1/index.m3u8
八里沟风景区桃花湾瀑布,http://gcksc.v.kcdnvip.com/gc/blg05_1/index.m3u8
八里沟风景区桃花湾瀑布,http://gccncc.v.wscdns.com/gc/blg05_1/index.m3u8
八里沟风景区桃花湾瀑布,http://gcbsc.v.live.baishancdnx.cn/gc/blg05_1/index.m3u8
八里沟风景区桃花湾瀑布,http://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
八达岭长城北十楼,http://gctxyc.liveplay.myqcloud.com/gc/bgwn10_1/index.m3u8
八达岭长城北十楼,http://gcksc.v.kcdnvip.com/gc/bgwn10_1/index.m3u8
八达岭长城北十楼,http://gccncc.v.wscdns.com/gc/bgwn10_1/index.m3u8
八达岭长城北十楼,http://gcbsc.v.live.baishancdnx.cn/gc/bgwn10_1/index.m3u8
八达岭长城北十楼,http://gcalic.v.myalicdn.com/gc/bgwn10_1/index.m3u8
安徽黟县-西递牌坊,http://gctxyc.liveplay.myqcloud.com/gc/yxxdpf_1/index.m3u8
安徽黟县-西递牌坊,http://gcksc.v.kcdnvip.com/gc/yxxdpf_1/index.m3u8
安徽黟县-西递牌坊,http://gccncc.v.wscdns.com/gc/yxxdpf_1/index.m3u8
安徽黟县-西递牌坊,http://gcbsc.v.live.baishancdnx.cn/gc/yxxdpf_1/index.m3u8
安徽黟县-西递牌坊,http://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
安徽黟县-西递半山亭,http://gctxyc.liveplay.myqcloud.com/gc/xywfl_1/index.m3u8
安徽黟县-西递半山亭,http://gcksc.v.kcdnvip.com/gc/xywfl_1/index.m3u8
安徽黟县-西递半山亭,http://gccncc.v.wscdns.com/gc/xywfl_1/index.m3u8
安徽黟县-西递半山亭,http://gcbsc.v.live.baishancdnx.cn/gc/xywfl_1/index.m3u8
安徽黟县-西递半山亭,http://gcalic.v.myalicdn.com/gc/xywfl_1/index.m3u8
安徽黟县-芦村远眺,http://gctxyc.liveplay.myqcloud.com/gc/yxlcyt_1/index.m3u8
安徽黟县-芦村远眺,http://gcksc.v.kcdnvip.com/gc/yxlcyt_1/index.m3u8
安徽黟县-芦村远眺,http://gccncc.v.wscdns.com/gc/yxlcyt_1/index.m3u8
安徽黟县-芦村远眺,http://gcbsc.v.live.baishancdnx.cn/gc/yxlcyt_1/index.m3u8
安徽黟县-芦村远眺,http://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
安徽黟县宏村南湖,http://gctxyc.liveplay.myqcloud.com/gc/yxhcyz_1/index.m3u8
安徽黟县宏村南湖,http://gcksc.v.kcdnvip.com/gc/yxhcyz_1/index.m3u8
安徽黟县宏村南湖,http://gccncc.v.wscdns.com/gc/yxhcyz_1/index.m3u8
安徽黟县宏村南湖,http://gcbsc.v.live.baishancdnx.cn/gc/yxhcyz_1/index.m3u8
安徽黟县宏村南湖,http://gcalic.v.myalicdn.com/gc/yxhcyz_1/index.m3u8
安徽芜湖-三公山旅游风景区,http://gctxyc.liveplay.myqcloud.com/gc/qdls03_1/index.m3u8
安徽芜湖-三公山旅游风景区,http://gcksc.v.kcdnvip.com/gc/qdls03_1/index.m3u8
安徽芜湖-三公山旅游风景区,http://gccncc.v.wscdns.com/gc/qdls03_1/index.m3u8
安徽芜湖-三公山旅游风景区,http://gcbsc.v.live.baishancdnx.cn/gc/qdls03_1/index.m3u8
安徽芜湖-三公山旅游风景区,http://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
安徽黄山-卧云峰,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8
安徽黄山-卧云峰,http://gcksc.v.kcdnvip.com/gc/wgw02_1/index.m3u8
安徽黄山-卧云峰,http://gccncc.v.wscdns.com/gc/wgw02_1/index.m3u8
安徽黄山-卧云峰,http://gcbsc.v.live.baishancdnx.cn/gc/wgw02_1/index.m3u8
安徽黄山-卧云峰,http://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8
安徽黄山-光明顶,http://gctxyc.liveplay.myqcloud.com/gc/hsgmd_1/index.m3u8
安徽黄山-光明顶,http://gcksc.v.kcdnvip.com/gc/hsgmd_1/index.m3u8
安徽黄山-光明顶,http://gccncc.v.wscdns.com/gc/hsgmd_1/index.m3u8
安徽黄山-光明顶,http://gcbsc.v.live.baishancdnx.cn/gc/hsgmd_1/index.m3u8
安徽黄山-光明顶,http://gcalic.v.myalicdn.com/gc/hsgmd_1/index.m3u8
安徽黄山-飞来石,http://gctxyc.liveplay.myqcloud.com/gc/hsptgy_1/index.m3u8
安徽黄山-飞来石,http://gcksc.v.kcdnvip.com/gc/hsptgy_1/index.m3u8
安徽黄山-飞来石,http://gccncc.v.wscdns.com/gc/hsptgy_1/index.m3u8
安徽黄山-飞来石,http://gcbsc.v.live.baishancdnx.cn/gc/hsptgy_1/index.m3u8
安徽黄山-飞来石,http://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
安徽|淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8
安徽|淮南公共台,http://stream.0554news.com/hnds2/sd/live.m3u8
安徽|东至综合台,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
岗奥苔频道,#genre#
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://111.59.189.40:8445/tsfile/live/1020_1.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://107.151.203.111:2209/135/hk.php?id=fhzw
凤凰中文,http://117.169.124.149:8080/live/fhchinese/index.m3u8
凤凰中文,http://120.84.96.28:808/hls/29/index.m3u8
凤凰中文,http://120.84.96.73:808/hls/29/index.m3u8
凤凰中文,http://120.84.96.89:808/hls/29/index.m3u8
凤凰中文,http://120.84.96.96:808/hls/29/index.m3u8
凤凰中文,http://120.84.96.108:808/hls/29/index.m3u8
凤凰中文,http://120.84.96.113:808/hls/29/index.m3u8
凤凰中文,http://120.84.96.120:808/hls/29/index.m3u8
凤凰中文,http://120.84.96.133:808/hls/29/index.m3u8
凤凰中文,http://210.210.155.37/uq2663/h/h157/index2.m3u8
凤凰中文,https://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8 
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://111.59.189.40:8445/tsfile/live/1021_1.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰资讯,http://107.151.203.111:2209/135/hk.php?id=fhzx
凤凰资讯,http://117.169.124.149:8080/live/fhzixun/index.m3u8
凤凰资讯,http://120.84.96.28:808/hls/28/index.m3u8
凤凰资讯,http://120.84.96.73:808/hls/28/index.m3u8
凤凰资讯,http://120.84.96.89:808/hls/28/index.m3u8
凤凰资讯,http://120.84.96.96:808/hls/28/index.m3u8
凤凰资讯,http://120.84.96.108:808/hls/28/index.m3u8
凤凰资讯,http://120.84.96.113:808/hls/28/index.m3u8
凤凰资讯,http://120.84.96.120:808/hls/28/index.m3u8
凤凰资讯,http://120.84.96.133:808/hls/28/index.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,https://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰香港,http://120.84.96.113:808/hls/81/index.m3u8
凤凰香港,http://120.84.96.133:808/hls/81/index.m3u8
凤凰香港,http://120.84.96.89:808/hls/81/index.m3u8
凤凰香港,http://120.84.96.28:808/hls/81/index.m3u8
凤凰香港,http://120.84.96.108:808/hls/81/index.m3u8
凤凰香港,http://39.135.138.58:18890/PLTV/88888888/224/3221226251/index.m3u8
凤凰香港,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226251/index.m3u8
凤凰香港,http://120.84.96.73:808/hls/81/index.m3u8
凤凰香港,http://120.84.96.96:808/hls/81/index.m3u8
凤凰卫视,http://gxfrg007.8800.org:8282/tsfile/live/1064_1.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
香港卫视,http://124.238.99.44:808/hls/352/index.m3u8
香港卫视,http://107.151.203.111:2209/135/hk.php?id=hkws
香港卫视,http://hw-play.lezhibo.com/live/bd2d26fd492b403d8ec69de1859bdb31.m3u8
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8
香港文旅,http://hw-play.lezhibo.com/live/1fb871bac32a4c96b206a85aa573a161.m3u8
TVB翡翠台,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
翡翠台,http://r.jdshipin.com/62WM7
