

央视-移动,#genre#
四川🥝泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd#http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8#http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8


四川🥝广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
四川🥝广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川🥝达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
四川🥝达州公共频道,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
四川🥝达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
四川🥝凉山彝语频道,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8
四川🥝自贡综合频道,http://110.189.153.160:1001/zhpd.flv
四川🥝自贡公共频道,http://110.189.153.160:1002/ggpd.flv

四川🥝眉山综合频道,http://live1.scmstv.cn/gqpd/sd/live.m3u8
四川🥝甘孜综合频道,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv


四川🥝南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
四川🥝黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
四川🥝金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd#http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川🥝金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8


四川🥝利州综合频道,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8#http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv#http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8
四川🥝青神综合频道,http://lmt.scqstv.com:80/live1/live1.m3u8
四川🥝乐至综合频道,http://175.155.106.72:89/live1/live1.m3u8#http://rmlive.lzxrmtzx.com:80/live1/live1.m3u8
四川🥝会东综合频道,http://live.schdxww.com:90/live/xwzh.m3u8#http://112.45.133.129:90/live/xwzh.m3u8
四川🥝德格综合频道,http://dgfile.ganzitv.com:80/nmip-media/channellive/channel101955/playlist.m3u8

四川🥝纳溪新闻频道,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8#https://bl.ainaxi.cn:443/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
四川🥝叙永综合频道,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8

四川🥝广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
四川🥝泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8?zsicd#http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
四川🥝泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8?zsicd#http://file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8#http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8

四川🥝长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd

四川🥝什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd#http://live.sfrmt.com:85/live/zhpd.m3u8
四川🥝金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd

四川🥝青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
四川🥝乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd#http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd#http://rmlive.lzxrmtzx.com/live1/live1.m3u8
四川🥝会东综合,http://112.45.133.129:90/live/xwzh.m3u8?zsicd#http://live.schdxww.com:90/live/xwzh.m3u8?zsicd
四川🥝纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8?zsicd
四川🥝叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8?zsicd

四川🥝马尔康综合频道,http://live.zmmek.com:90/live/zhxw.m3u8
四川🥝马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
四川🥝资阳综合频道,https://zbsczy.zyrb.com.cn/zygc/q_live169940503167305.m3u8
四川🥝雁江电视,https://zbsczy.zyrb.com.cn/zygc/q_live169940504887269.m3u8
四川🥝金堂电视台,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
四川🥝龙泉驿新闻综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8
四川🥝郫都新闻综合,http://vod.pdrmtzx.com:80/pd/live.m3u8
四川🥝长宁综合频道,http://cnpull.sccnfb.com:80/live/123456.m3u8
四川🥝宣汉新闻综合,http://livexuanhan.chinamcache.com:80/live/push1.m3u8
四川🥝罗江新闻综合,http://pull.luojiangrongmei.com/ljds/ljtv.m3u8
四川🥝仪陇综合频道,https://p8.vzan.com/slowlive/359346337558319596/live.m3u8
四川🥝荣县综合频道,http://play.rongxianwang.net:80/yuedurongxian/rongxiantv.m3u8?auth_key=1687677442-0-0-1e9957b6ca5d6fc08b5d46dc600ca4fd
四川🥝朝天新闻综合,https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
四川🥝苍溪综合频道,http://livecx.cxxrmt.com:80/cxdst/zb03.m3u8?auth_key=1692864295-0-0-4edeb8a8702116ab36f44606c26719f4
四川🥝剑阁新闻综合,https://tvfile.scjgtv.cn:443/nmip-media/channellive/channel104126/playlist.m3u8
四川🥝青川新闻综合,http://qcfile.qcrmt.com:80/nmip-media/channellive/channel100933/playlist.m3u8
四川🥝旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
四川🥝昭化综合频道,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8
四川🥝丹棱综合频道,http://dcpull.sctvcloud.com:80/live/51f08e62018810000b2562ab00000000/playlist.m3u8
四川🥝洪雅综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川🥝彭山综合频道,http://m3u8tv.psrm.net:80/nmip-media/channellive/channel100740/playlist.m3u8
四川🥝甘洛综合频道,http://dcpull.sctvcloud.com:80/live/4ba0f5ec018810005fe8143900000000/playlist.m3u8
四川🥝冕宁新闻频道,http://dcpull.sctvcloud.com:80/live/4ba9636d0188100015bb609900000000/playlist.m3u8
四川🥝普格综合频道,http://175.153.116.219:8086/0.m3u8
四川🥝西昌综合频道,http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8
四川🥝名山综合频道,http://drs.tv.yatv.tv:8080/channellive/mingshan.flv
四川🥝平昌新闻综合,http://dcpull.sctvcloud.com:80/live/56bd348f018810004a8741e000000000/playlist.m3u8
四川🥝峨边电视台,rtmp://tv.ebrm.lsrm.org.cn/channellive/ch1
四川🥝夹江新闻综合,rtmp://tv.jjrm.org.cn/channellive/ch1
四川🥝井研新闻综合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
四川🥝犍为新闻综合,http://r8.vzan.com:80/v/slowlive_230559508552681163.m3u8
四川🥝沙湾综合频道,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8
四川🥝峨眉山综合频道,https://embl.emsyd.jrem.cn:443/aaa/003.m3u8?auth_key=1669861584-0-0-f96c19f553b976f1f9800423b10baa5b
四川🥝五通桥综合频道,https://play.wtqrm.com:443/qtwz/wtqzb.m3u8?auth_key=1663323505-0-0-01843919c015a267038d6e00fd1e1519
四川🥝大英新闻综合,http://zb.dysm99.com:80/live/26690_417cfae3026a11ee89e7b8599faecf3c.m3u8
四川🥝岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
四川🥝北川电视一套,http://dcpull.sctvcloud.com:80/live/561c239c01881000e4bfd3e600000000/playlist.m3u8
四川🥝盐亭综合频道,http://dcpull.sctvcloud.com:80/live/574a1afd018810007cdf2ae200000000/playlist.m3u8
四川🥝四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川🥝巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川🥝四川康定,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8#http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?
四川🥝泸州新闻,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
四川🥝泸州综合,http://lztv.gy315.com:18080/live/lztv.m3u8
四川🥝营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
四川🥝达州新闻,http://tv.drs.dzxw.net:80/channellive/xwzhpd-dz1.flv

河南,#genre#
河南🥝焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend#http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南🥝焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend#http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南🥝焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
河南🥝睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
河南🥝宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
河南🥝郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
河南🥝开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend
河南🥝开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8?zhend
河南🥝济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend#http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南🥝巩义新闻,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
河南🥝荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
河南🥝嵩县综合,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend#http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
河南🥝新安新闻,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
河南🥝宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
河南🥝温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
河南🥝方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
河南🥝桐柏新闻,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
河南🥝唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南🥝新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
河南🥝扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南🥝鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
河南🥝西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
河南🥝新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
河南🥝卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
河南🥝新乡县电,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
河南🥝灵宝新闻,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
河南🥝滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
河南🥝内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
河南🥝禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend#http://live.dxhmt.cn:9081/tv/11081-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南🥝禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
河南🥝临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南🥝义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南🥝义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
河南🥝光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南🥝兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南🥝叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8#http://live.dxhmt.cn:9081/tv/10422-1.m3u8
河南🥝周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南🥝固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南🥝新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南🥝新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
河南🥝泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南🥝淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
河南🥝渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
河南🥝潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南🥝登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南🥝郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
河南🥝鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南🥝项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8

贵州,#genre#

贵州🍎七星关电视台,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8
贵州🍎道真新闻综合,http://live.dzrmtzx.org.cn:90/live/dspd_1M.m3u8
贵州🍎凤冈综合,http://live.fgxrmtzx.cn:90/live/zhpd.m3u8
贵州🍎松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8

广东广州,#genre#
广东珠江,http://183.236.32.24:9901/hls/1036/index.m3u8
广东新闻,http://183.236.32.24:9901/hls/1037/index.m3u8
广东公共,http://183.236.32.24:9901/hls/1038/index.m3u8
广东体育,http://183.236.32.24:9901/hls/1039/index.m3u8
广州综合,http://183.236.32.24:9901/hls/1040/index.m3u8
广州新闻,http://183.236.32.24:9901/hls/1041/index.m3u8
广州影视,http://183.236.32.24:9901/hls/1042/index.m3u8
广州法治,http://183.236.32.24:9901/hls/1043/index.m3u8
经济科教,http://183.236.32.24:9901/hls/1044/index.m3u8
广东影视,http://183.236.32.24:9901/hls/1045/index.m3u8
广东少儿,http://183.236.32.24:9901/hls/1046/index.m3u8

吉林,#genre#
吉林🍊延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild#http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
吉林🍊延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
吉林🍊延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild#http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
吉林🍊延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild#http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
吉林🍊延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
吉林🍊德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
吉林🍊九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
吉林🍊双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
吉林🍊靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
吉林🍊珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
吉林🍊桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
吉林🍊磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
吉林🍊舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
吉林🍊东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
吉林🍊双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
吉林🍊辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
吉林🍊柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
吉林🍊通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild#http://stream5.jlntv.cn/thx/sd/live.m3u8
吉林🍊汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild

江西,#genre#



江西🥝赣州公共,http://wb.jxgztv.com/live/gztv2.flv
江西🥝赣州教育,http://wb.jxgztv.com/live/gztv3.flv
江西🥝赣州新闻,http://wb.jxgztv.com/live/gztv1.flv


内蒙古,#genre#
内蒙古🍊玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
内蒙古🍊内蒙古农牧,http://api2.52tb.xyz/info?id=886&token=20230405tndmhg
内蒙古🍊包头新闻,http://live.btgdt.com/channels/btgd/xwzh/flv:500k/live#http://live.btgdt.com/channels/btgd/xwzh/m3u8:500k/live
内蒙古🍊鄂托克旗,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8#http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?#http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?zneimd
内蒙古🍊巴彦淖尔新闻综合,http://mmitv.top/test/tianma.php?id=bynrzh
内蒙古🍊巴彦淖尔影视娱乐,http://mmitv.top/test/tianma.php?id=bynrys
内蒙古🍊可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8

青海,#genre#
青海🥝青海综合,http://lmt.scqstv.com/live1/live1.m3u8
青海🥝青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8#http://stream.qhbtv.com/qhsh/sd/live.m3u8#http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=a7ec5e491648026933#http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763
青海🥝青海都市,http://stream.qhbtv.com/qhds/playlist.m3u8#http://stream.qhbtv.com/qhds/sd/live.m3u8#http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577
青海🥝安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8#http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902#http://stream.qhbtv.com/adws/sd/live.m3u8
青海🥝囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
青海🥝门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
青海🥝民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
青海🥝大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
青海🥝湟中电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
青海🥝兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
青海🥝化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8

山西,#genre#
山西🍊平鲁综合频道,https://stream.icelook.cn:443/790d0a0f38c07f31/6728300245723120644_1609747594.m3u8?auth_key=1893456000-0-0-0cc4be5653a88cdb748a4543643d0fdb
山西🍊潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
山西🍊古县综合,https://l2fpdktp.live.sxmty.com:443/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8#https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
山西🍊霍州综合,https://iwlbdjk7.live.sxmty.com:443/live/hls/768ce7880a2545daac8d20a1910a399b/72b4712ef0224990ab744552c190f28c.m3u8
山西🍊吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西🍊灵石新闻综合,https://live-stream.lsxrmtzx.com:443/live/video.m3u8
山西🍊绛县综合频道,http://push.vyuan8.com:80/vyuanLCB/28739116575436511.m3u8?auth_key=1735660800-0-0-db14fd925750e46805492e9c9ec3d553
山西🍊万荣综合频道,http://60.222.246.220:19433/hls1.m3u8
山西🍊闻喜综合频道,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.flv
山西🍊盂县综合频道,https://stream.icelook.cn:443/7e0d542d2fa63dc5/6805067973364024324_1623030764.m3u8?auth_key=1893456000-0-0-ebaa15bb707464bcad281300c68ba081
山西🍊定襄综合,http://lbyzztfe.live.sxmty.com:80/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
山西🍊宁武综合,https://fvsln5ps.live.sxmty.com:443/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
山西🍊五台综合,https://568slnjf.live.sxmty.com:443/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u
山西🍊晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
山西🍊晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8?zshanxd
山西🍊运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8?zshanxd#http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
山西🍊运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8?zshanxd
山西🍊运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd#http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
山西🍊晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd#http://jzlive.jztvnews.com:90/live/jzzh.m3u8
山西🍊晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8?zshanxd
山西🍊壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8?zshanxd
山西🍊武乡新闻综合,http://60.220.198.84:81/0.m3u8#http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd#http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
山西🍊襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
山西🍊长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd#http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
山西🍊阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd
山西🍊潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8?zshanxd#http://59.48.42.6:62204/lucheng.m3u8
山西🍊平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
山西🍊吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd#http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西🍊翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd
山西🍊灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
山西🍊闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
山西🍊定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
山西🍊宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8?zshanxd
山西🍊原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
山西🍊高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd
山西🍊怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
山西🍊五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
山西🍊山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxjj#http://live.cooltv.top/tv/tide.php?id=sxjj
山西🍊社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxkj#http://live.cooltv.top/tv/tide.php?id=sxshfz#http://api2.52tb.xyz/info?id=642&token=20230405tndmhg
山西🍊文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/tide.php?id=sxwtsh#http://live.cooltv.top/tv/cutv.php?id=sxgg
山西🍊影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxys#http://live.cooltv.top/tv/tide.php?id=sxys
山西🍊黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxhh
山西🍊晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西🍊汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
山西🍊运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
















































新疆,#genre#
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8?zxinjd
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd






